GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08
Id,Id2,Geography,Total:,1-person household,2-person household,3-person household,4-person household,5-person household,6-person household,7-or-more person household
1500000US517308108001,517308108001,"Block Group 1, Census Tract 8108, Petersburg city, Virginia",575,217,158,92,59,25,14,10
1500000US517308108002,517308108002,"Block Group 2, Census Tract 8108, Petersburg city, Virginia",266,67,108,47,25,13,5,1
1500000US517308109001,517308109001,"Block Group 1, Census Tract 8109, Petersburg city, Virginia",562,140,198,104,62,35,18,5
1500000US517308109002,517308109002,"Block Group 2, Census Tract 8109, Petersburg city, Virginia",407,94,131,84,54,29,9,6
1500000US517308109003,517308109003,"Block Group 3, Census Tract 8109, Petersburg city, Virginia",453,150,150,68,44,28,10,3
1500000US517308110001,517308110001,"Block Group 1, Census Tract 8110, Petersburg city, Virginia",976,354,332,144,94,34,13,5
1500000US517308110002,517308110002,"Block Group 2, Census Tract 8110, Petersburg city, Virginia",325,95,113,56,28,15,12,6
1500000US517308110003,517308110003,"Block Group 3, Census Tract 8110, Petersburg city, Virginia",683,249,236,95,72,18,8,5
1500000US517308111001,517308111001,"Block Group 1, Census Tract 8111, Petersburg city, Virginia",641,215,239,88,69,20,8,2
1500000US517308111002,517308111002,"Block Group 2, Census Tract 8111, Petersburg city, Virginia",384,130,125,62,44,17,3,3
1500000US517308112001,517308112001,"Block Group 1, Census Tract 8112, Petersburg city, Virginia",892,209,322,167,116,53,17,8
1500000US517308112002,517308112002,"Block Group 2, Census Tract 8112, Petersburg city, Virginia",481,118,164,92,65,23,7,12
1500000US517350000000,517350000000,"Block Group 0, Census Tract 0, Poquoson city, Virginia",0,0,0,0,0,0,0,0
1500000US517353401001,517353401001,"Block Group 1, Census Tract 3401, Poquoson city, Virginia",745,82,270,142,178,59,10,4
1500000US517353401002,517353401002,"Block Group 2, Census Tract 3401, Poquoson city, Virginia",477,61,199,103,73,30,8,3
1500000US517353402001,517353402001,"Block Group 1, Census Tract 3402, Poquoson city, Virginia",361,86,129,72,45,23,5,1
1500000US517353402002,517353402002,"Block Group 2, Census Tract 3402, Poquoson city, Virginia",385,69,123,86,64,29,9,5
1500000US517353402003,517353402003,"Block Group 3, Census Tract 3402, Poquoson city, Virginia",558,113,198,124,88,30,4,1
1500000US517353402004,517353402004,"Block Group 4, Census Tract 3402, Poquoson city, Virginia",309,59,105,61,57,17,9,1
1500000US517353402005,517353402005,"Block Group 5, Census Tract 3402, Poquoson city, Virginia",299,40,118,49,58,27,3,4
1500000US517353403001,517353403001,"Block Group 1, Census Tract 3403, Poquoson city, Virginia",389,82,99,79,84,26,15,4
1500000US517353403002,517353403002,"Block Group 2, Census Tract 3403, Poquoson city, Virginia",296,33,86,73,65,23,11,5
1500000US517353403003,517353403003,"Block Group 3, Census Tract 3403, Poquoson city, Virginia",347,36,124,73,83,23,6,2
1500000US517402102001,517402102001,"Block Group 1, Census Tract 2102, Portsmouth city, Virginia",433,156,150,63,43,12,6,3
1500000US517402102002,517402102002,"Block Group 2, Census Tract 2102, Portsmouth city, Virginia",626,198,201,111,58,31,17,10
1500000US517402103001,517402103001,"Block Group 1, Census Tract 2103, Portsmouth city, Virginia",266,60,93,50,33,23,3,4
1500000US517402103002,517402103002,"Block Group 2, Census Tract 2103, Portsmouth city, Virginia",233,67,66,36,45,9,7,3
1500000US517402103003,517402103003,"Block Group 3, Census Tract 2103, Portsmouth city, Virginia",378,137,137,49,38,14,2,1
1500000US517402104001,517402104001,"Block Group 1, Census Tract 2104, Portsmouth city, Virginia",706,301,232,82,64,18,5,4
1500000US517402105001,517402105001,"Block Group 1, Census Tract 2105, Portsmouth city, Virginia",713,246,208,121,70,43,13,12
1500000US517402106001,517402106001,"Block Group 1, Census Tract 2106, Portsmouth city, Virginia",407,129,129,63,47,23,11,5
1500000US517402106002,517402106002,"Block Group 2, Census Tract 2106, Portsmouth city, Virginia",329,96,103,58,37,22,8,5
1500000US517402107001,517402107001,"Block Group 1, Census Tract 2107, Portsmouth city, Virginia",368,81,85,71,59,31,18,23
1500000US517402107002,517402107002,"Block Group 2, Census Tract 2107, Portsmouth city, Virginia",208,45,47,54,22,22,7,11
1500000US517402108001,517402108001,"Block Group 1, Census Tract 2108, Portsmouth city, Virginia",0,0,0,0,0,0,0,0
1500000US517402109001,517402109001,"Block Group 1, Census Tract 2109, Portsmouth city, Virginia",1176,614,377,119,45,15,3,3
1500000US517402109002,517402109002,"Block Group 2, Census Tract 2109, Portsmouth city, Virginia",576,278,189,66,27,10,5,1
1500000US517402111001,517402111001,"Block Group 1, Census Tract 2111, Portsmouth city, Virginia",92,28,28,16,8,8,4,0
1500000US517402111002,517402111002,"Block Group 2, Census Tract 2111, Portsmouth city, Virginia",173,46,45,28,19,19,8,8
1500000US517402114001,517402114001,"Block Group 1, Census Tract 2114, Portsmouth city, Virginia",469,200,132,57,48,19,9,4
1500000US517402114002,517402114002,"Block Group 2, Census Tract 2114, Portsmouth city, Virginia",462,112,128,116,63,30,8,5
1500000US517402115001,517402115001,"Block Group 1, Census Tract 2115, Portsmouth city, Virginia",252,88,54,56,25,20,3,6
1500000US517402115002,517402115002,"Block Group 2, Census Tract 2115, Portsmouth city, Virginia",413,101,115,76,63,35,14,9
1500000US517402116001,517402116001,"Block Group 1, Census Tract 2116, Portsmouth city, Virginia",288,79,87,65,38,10,5,4
1500000US517402116002,517402116002,"Block Group 2, Census Tract 2116, Portsmouth city, Virginia",347,100,125,64,39,11,7,1
1500000US517402116003,517402116003,"Block Group 3, Census Tract 2116, Portsmouth city, Virginia",275,71,86,42,47,18,7,4
1500000US517402116004,517402116004,"Block Group 4, Census Tract 2116, Portsmouth city, Virginia",381,129,119,70,46,13,3,1
1500000US517402116005,517402116005,"Block Group 5, Census Tract 2116, Portsmouth city, Virginia",428,138,152,79,33,22,3,1
1500000US517402117001,517402117001,"Block Group 1, Census Tract 2117, Portsmouth city, Virginia",426,142,138,63,50,23,6,4
1500000US517402117002,517402117002,"Block Group 2, Census Tract 2117, Portsmouth city, Virginia",461,155,133,75,53,24,14,7
1500000US517402117003,517402117003,"Block Group 3, Census Tract 2117, Portsmouth city, Virginia",383,130,123,70,32,14,8,6
1500000US517402118001,517402118001,"Block Group 1, Census Tract 2118, Portsmouth city, Virginia",252,82,60,55,32,16,6,1
1500000US517402118002,517402118002,"Block Group 2, Census Tract 2118, Portsmouth city, Virginia",191,39,58,25,29,16,14,10
1500000US517402118003,517402118003,"Block Group 3, Census Tract 2118, Portsmouth city, Virginia",352,89,109,63,37,28,14,12
1500000US517402118004,517402118004,"Block Group 4, Census Tract 2118, Portsmouth city, Virginia",198,49,64,38,24,15,5,3
1500000US517402118005,517402118005,"Block Group 5, Census Tract 2118, Portsmouth city, Virginia",268,77,60,62,36,22,9,2
1500000US517402119001,517402119001,"Block Group 1, Census Tract 2119, Portsmouth city, Virginia",477,111,114,95,81,41,19,16
1500000US517402119002,517402119002,"Block Group 2, Census Tract 2119, Portsmouth city, Virginia",282,98,62,57,30,17,11,7
1500000US517402120001,517402120001,"Block Group 1, Census Tract 2120, Portsmouth city, Virginia",321,59,90,57,52,32,13,18
1500000US517402120002,517402120002,"Block Group 2, Census Tract 2120, Portsmouth city, Virginia",192,53,44,38,27,15,8,7
1500000US517402120003,517402120003,"Block Group 3, Census Tract 2120, Portsmouth city, Virginia",247,68,80,49,31,13,5,1
1500000US517402121001,517402121001,"Block Group 1, Census Tract 2121, Portsmouth city, Virginia",257,54,64,57,46,18,14,4
1500000US517402121002,517402121002,"Block Group 2, Census Tract 2121, Portsmouth city, Virginia",488,224,86,83,48,27,11,9
1500000US517402122001,517402122001,"Block Group 1, Census Tract 2122, Portsmouth city, Virginia",6,0,2,1,2,1,0,0
1500000US517402123001,517402123001,"Block Group 1, Census Tract 2123, Portsmouth city, Virginia",586,184,169,101,74,34,12,12
1500000US517402123002,517402123002,"Block Group 2, Census Tract 2123, Portsmouth city, Virginia",370,90,125,76,46,23,7,3
1500000US517402123003,517402123003,"Block Group 3, Census Tract 2123, Portsmouth city, Virginia",476,135,135,106,52,32,13,3
1500000US517402123004,517402123004,"Block Group 4, Census Tract 2123, Portsmouth city, Virginia",353,67,92,68,59,42,17,8
1500000US517402124001,517402124001,"Block Group 1, Census Tract 2124, Portsmouth city, Virginia",354,68,103,87,47,32,15,2
1500000US517402124002,517402124002,"Block Group 2, Census Tract 2124, Portsmouth city, Virginia",489,79,148,90,89,58,18,7
1500000US517402124003,517402124003,"Block Group 3, Census Tract 2124, Portsmouth city, Virginia",469,175,143,86,53,6,4,2
1500000US517402125001,517402125001,"Block Group 1, Census Tract 2125, Portsmouth city, Virginia",875,235,285,162,109,56,18,10
1500000US517402126001,517402126001,"Block Group 1, Census Tract 2126, Portsmouth city, Virginia",340,65,107,78,57,20,10,3
1500000US517402126002,517402126002,"Block Group 2, Census Tract 2126, Portsmouth city, Virginia",298,79,83,50,42,27,14,3
1500000US517402126003,517402126003,"Block Group 3, Census Tract 2126, Portsmouth city, Virginia",46,3,9,10,10,8,5,1
1500000US517402126004,517402126004,"Block Group 4, Census Tract 2126, Portsmouth city, Virginia",322,69,94,68,52,21,10,8
1500000US517402127011,517402127011,"Block Group 1, Census Tract 2127.01, Portsmouth city, Virginia",487,93,134,111,74,43,19,13
1500000US517402127012,517402127012,"Block Group 2, Census Tract 2127.01, Portsmouth city, Virginia",304,69,97,67,38,15,12,6
1500000US517402127013,517402127013,"Block Group 3, Census Tract 2127.01, Portsmouth city, Virginia",1104,151,379,256,180,85,31,22
1500000US517402127021,517402127021,"Block Group 1, Census Tract 2127.02, Portsmouth city, Virginia",631,142,199,128,83,38,20,21
1500000US517402127022,517402127022,"Block Group 2, Census Tract 2127.02, Portsmouth city, Virginia",733,165,219,157,92,58,21,21
1500000US517402128001,517402128001,"Block Group 1, Census Tract 2128, Portsmouth city, Virginia",1429,505,403,264,173,66,11,7
1500000US517402128002,517402128002,"Block Group 2, Census Tract 2128, Portsmouth city, Virginia",821,261,257,144,101,38,13,7
1500000US517402128003,517402128003,"Block Group 3, Census Tract 2128, Portsmouth city, Virginia",551,147,263,78,50,8,1,4
1500000US517402128004,517402128004,"Block Group 4, Census Tract 2128, Portsmouth city, Virginia",457,125,162,73,74,20,1,2
1500000US517402129001,517402129001,"Block Group 1, Census Tract 2129, Portsmouth city, Virginia",334,81,128,62,39,20,2,2
1500000US517402129002,517402129002,"Block Group 2, Census Tract 2129, Portsmouth city, Virginia",573,165,185,119,69,27,5,3
1500000US517402129003,517402129003,"Block Group 3, Census Tract 2129, Portsmouth city, Virginia",275,70,90,51,37,19,7,1
1500000US517402129004,517402129004,"Block Group 4, Census Tract 2129, Portsmouth city, Virginia",247,69,89,47,22,15,5,0
1500000US517402129005,517402129005,"Block Group 5, Census Tract 2129, Portsmouth city, Virginia",773,178,330,121,97,36,9,2
1500000US517402130011,517402130011,"Block Group 1, Census Tract 2130.01, Portsmouth city, Virginia",880,207,316,140,160,38,14,5
1500000US517402130012,517402130012,"Block Group 2, Census Tract 2130.01, Portsmouth city, Virginia",1155,251,470,189,164,55,17,9
1500000US517402130013,517402130013,"Block Group 3, Census Tract 2130.01, Portsmouth city, Virginia",113,26,36,28,11,7,4,1
1500000US517402130021,517402130021,"Block Group 1, Census Tract 2130.02, Portsmouth city, Virginia",321,74,152,44,36,14,0,1
1500000US517402130022,517402130022,"Block Group 2, Census Tract 2130.02, Portsmouth city, Virginia",688,281,258,82,46,16,3,2
1500000US517402130023,517402130023,"Block Group 3, Census Tract 2130.02, Portsmouth city, Virginia",877,197,333,176,120,34,14,3
1500000US517402131011,517402131011,"Block Group 1, Census Tract 2131.01, Portsmouth city, Virginia",1495,316,456,371,218,100,20,14
1500000US517402131013,517402131013,"Block Group 3, Census Tract 2131.01, Portsmouth city, Virginia",495,122,129,116,74,35,13,6
1500000US517402131031,517402131031,"Block Group 1, Census Tract 2131.03, Portsmouth city, Virginia",1137,249,341,240,198,69,26,14
1500000US517402131032,517402131032,"Block Group 2, Census Tract 2131.03, Portsmouth city, Virginia",1522,266,513,325,270,105,34,9
1500000US517402131041,517402131041,"Block Group 1, Census Tract 2131.04, Portsmouth city, Virginia",990,114,260,231,204,113,42,26
1500000US517500101001,517500101001,"Block Group 1, Census Tract 101, Radford city, Virginia",930,279,237,188,169,48,6,3
1500000US517500101002,517500101002,"Block Group 2, Census Tract 101, Radford city, Virginia",316,94,109,44,41,22,4,2
1500000US517500101003,517500101003,"Block Group 3, Census Tract 101, Radford city, Virginia",581,156,227,124,54,19,1,0
1500000US517500101004,517500101004,"Block Group 4, Census Tract 101, Radford city, Virginia",757,284,292,78,69,26,4,4
1500000US517500101005,517500101005,"Block Group 5, Census Tract 101, Radford city, Virginia",422,178,133,66,37,6,2,0
1500000US517500102001,517500102001,"Block Group 1, Census Tract 102, Radford city, Virginia",450,154,163,71,35,22,2,3
1500000US517500102002,517500102002,"Block Group 2, Census Tract 102, Radford city, Virginia",299,95,109,41,30,19,5,0
1500000US517500102003,517500102003,"Block Group 3, Census Tract 102, Radford city, Virginia",454,120,188,76,52,14,3,1
1500000US517500102004,517500102004,"Block Group 4, Census Tract 102, Radford city, Virginia",914,245,349,147,116,40,12,5
1500000US517500102005,517500102005,"Block Group 5, Census Tract 102, Radford city, Virginia",686,253,220,116,71,21,4,1
1500000US517600102001,517600102001,"Block Group 1, Census Tract 102, Richmond city, Virginia",580,224,198,85,54,15,3,1
1500000US517600102002,517600102002,"Block Group 2, Census Tract 102, Richmond city, Virginia",356,128,144,49,23,11,1,0
1500000US517600102003,517600102003,"Block Group 3, Census Tract 102, Richmond city, Virginia",833,594,180,34,19,5,1,0
1500000US517600102004,517600102004,"Block Group 4, Census Tract 102, Richmond city, Virginia",353,155,132,42,17,3,3,1
1500000US517600103001,517600103001,"Block Group 1, Census Tract 103, Richmond city, Virginia",697,196,208,150,87,36,13,7
1500000US517600104001,517600104001,"Block Group 1, Census Tract 104, Richmond city, Virginia",798,422,224,75,58,13,4,2
1500000US517600104002,517600104002,"Block Group 2, Census Tract 104, Richmond city, Virginia",598,325,162,53,34,19,4,1
1500000US517600104003,517600104003,"Block Group 3, Census Tract 104, Richmond city, Virginia",653,240,227,100,58,19,7,2
1500000US517600104004,517600104004,"Block Group 4, Census Tract 104, Richmond city, Virginia",233,45,97,43,34,9,5,0
1500000US517600104005,517600104005,"Block Group 5, Census Tract 104, Richmond city, Virginia",789,310,305,109,49,13,2,1
1500000US517600105001,517600105001,"Block Group 1, Census Tract 105, Richmond city, Virginia",400,141,134,59,38,18,5,5
1500000US517600105002,517600105002,"Block Group 2, Census Tract 105, Richmond city, Virginia",291,81,111,54,26,10,5,4
1500000US517600106001,517600106001,"Block Group 1, Census Tract 106, Richmond city, Virginia",837,258,237,134,97,56,32,23
1500000US517600107001,517600107001,"Block Group 1, Census Tract 107, Richmond city, Virginia",504,133,147,96,71,36,11,10
1500000US517600107002,517600107002,"Block Group 2, Census Tract 107, Richmond city, Virginia",321,87,84,70,34,29,11,6
1500000US517600107003,517600107003,"Block Group 3, Census Tract 107, Richmond city, Virginia",217,52,75,31,21,21,7,10
1500000US517600108001,517600108001,"Block Group 1, Census Tract 108, Richmond city, Virginia",543,109,149,106,69,50,29,31
1500000US517600108002,517600108002,"Block Group 2, Census Tract 108, Richmond city, Virginia",622,211,144,101,66,58,22,20
1500000US517600108003,517600108003,"Block Group 3, Census Tract 108, Richmond city, Virginia",410,101,129,72,59,26,15,8
1500000US517600109001,517600109001,"Block Group 1, Census Tract 109, Richmond city, Virginia",395,87,105,81,47,36,22,17
1500000US517600109002,517600109002,"Block Group 2, Census Tract 109, Richmond city, Virginia",195,49,55,38,30,10,6,7
1500000US517600109003,517600109003,"Block Group 3, Census Tract 109, Richmond city, Virginia",183,40,34,42,23,23,11,10
1500000US517600109004,517600109004,"Block Group 4, Census Tract 109, Richmond city, Virginia",306,148,51,50,29,9,7,12
1500000US517600110001,517600110001,"Block Group 1, Census Tract 110, Richmond city, Virginia",392,65,93,93,73,39,22,7
1500000US517600110002,517600110002,"Block Group 2, Census Tract 110, Richmond city, Virginia",292,66,91,47,36,30,19,3
1500000US517600110003,517600110003,"Block Group 3, Census Tract 110, Richmond city, Virginia",312,91,81,53,44,24,8,11
1500000US517600111001,517600111001,"Block Group 1, Census Tract 111, Richmond city, Virginia",351,108,107,75,26,15,15,5
1500000US517600111002,517600111002,"Block Group 2, Census Tract 111, Richmond city, Virginia",283,87,94,40,31,13,12,6
1500000US517600111003,517600111003,"Block Group 3, Census Tract 111, Richmond city, Virginia",265,85,83,47,34,12,3,1
1500000US517600111004,517600111004,"Block Group 4, Census Tract 111, Richmond city, Virginia",187,66,65,28,17,7,3,1
1500000US517600201001,517600201001,"Block Group 1, Census Tract 201, Richmond city, Virginia",632,138,177,154,89,51,17,6
1500000US517600202001,517600202001,"Block Group 1, Census Tract 202, Richmond city, Virginia",992,247,256,213,147,72,35,22
1500000US517600202002,517600202002,"Block Group 2, Census Tract 202, Richmond city, Virginia",550,114,162,131,82,33,16,12
1500000US517600203001,517600203001,"Block Group 1, Census Tract 203, Richmond city, Virginia",283,86,88,51,36,15,4,3
1500000US517600203002,517600203002,"Block Group 2, Census Tract 203, Richmond city, Virginia",456,134,129,90,49,30,8,16
1500000US517600204001,517600204001,"Block Group 1, Census Tract 204, Richmond city, Virginia",399,208,86,53,32,11,3,6
1500000US517600204002,517600204002,"Block Group 2, Census Tract 204, Richmond city, Virginia",224,69,54,48,18,18,10,7
1500000US517600204003,517600204003,"Block Group 3, Census Tract 204, Richmond city, Virginia",576,94,147,122,96,66,26,25
1500000US517600204004,517600204004,"Block Group 4, Census Tract 204, Richmond city, Virginia",229,44,77,47,27,20,9,5
1500000US517600205001,517600205001,"Block Group 1, Census Tract 205, Richmond city, Virginia",445,174,134,77,30,16,6,8
1500000US517600205002,517600205002,"Block Group 2, Census Tract 205, Richmond city, Virginia",748,474,214,45,11,2,2,0
1500000US517600206001,517600206001,"Block Group 1, Census Tract 206, Richmond city, Virginia",431,185,140,50,31,11,5,9
1500000US517600206002,517600206002,"Block Group 2, Census Tract 206, Richmond city, Virginia",290,107,85,47,33,14,2,2
1500000US517600207001,517600207001,"Block Group 1, Census Tract 207, Richmond city, Virginia",340,89,95,77,41,24,7,7
1500000US517600207002,517600207002,"Block Group 2, Census Tract 207, Richmond city, Virginia",246,174,33,22,9,6,1,1
1500000US517600208001,517600208001,"Block Group 1, Census Tract 208, Richmond city, Virginia",492,184,133,81,45,34,8,7
1500000US517600208002,517600208002,"Block Group 2, Census Tract 208, Richmond city, Virginia",273,121,97,32,14,4,3,2
1500000US517600209001,517600209001,"Block Group 1, Census Tract 209, Richmond city, Virginia",551,144,174,107,62,38,16,10
1500000US517600209002,517600209002,"Block Group 2, Census Tract 209, Richmond city, Virginia",283,110,85,43,27,8,6,4
1500000US517600209003,517600209003,"Block Group 3, Census Tract 209, Richmond city, Virginia",328,111,86,51,40,28,3,9
1500000US517600210001,517600210001,"Block Group 1, Census Tract 210, Richmond city, Virginia",363,66,111,80,62,25,10,9
1500000US517600210002,517600210002,"Block Group 2, Census Tract 210, Richmond city, Virginia",264,93,82,36,32,14,5,2
1500000US517600211001,517600211001,"Block Group 1, Census Tract 211, Richmond city, Virginia",472,95,128,104,68,39,23,15
1500000US517600212001,517600212001,"Block Group 1, Census Tract 212, Richmond city, Virginia",621,167,181,129,75,46,12,11
1500000US517600301001,517600301001,"Block Group 1, Census Tract 301, Richmond city, Virginia",504,368,46,33,24,16,7,10
1500000US517600301002,517600301002,"Block Group 2, Census Tract 301, Richmond city, Virginia",659,144,159,168,81,64,27,16
1500000US517600302001,517600302001,"Block Group 1, Census Tract 302, Richmond city, Virginia",521,202,171,88,35,16,8,1
1500000US517600302002,517600302002,"Block Group 2, Census Tract 302, Richmond city, Virginia",2,0,1,0,1,0,0,0
1500000US517600305001,517600305001,"Block Group 1, Census Tract 305, Richmond city, Virginia",266,200,57,8,1,0,0,0
1500000US517600305002,517600305002,"Block Group 2, Census Tract 305, Richmond city, Virginia",920,658,217,33,9,1,2,0
1500000US517600402001,517600402001,"Block Group 1, Census Tract 402, Richmond city, Virginia",409,156,114,74,41,8,9,7
1500000US517600402002,517600402002,"Block Group 2, Census Tract 402, Richmond city, Virginia",169,69,45,29,10,8,5,3
1500000US517600403001,517600403001,"Block Group 1, Census Tract 403, Richmond city, Virginia",315,153,113,29,9,5,3,3
1500000US517600404001,517600404001,"Block Group 1, Census Tract 404, Richmond city, Virginia",1226,706,357,104,41,13,2,3
1500000US517600404002,517600404002,"Block Group 2, Census Tract 404, Richmond city, Virginia",854,345,339,95,50,18,5,2
1500000US517600405001,517600405001,"Block Group 1, Census Tract 405, Richmond city, Virginia",1017,528,337,92,40,8,3,9
1500000US517600405002,517600405002,"Block Group 2, Census Tract 405, Richmond city, Virginia",953,563,282,69,29,6,3,1
1500000US517600406001,517600406001,"Block Group 1, Census Tract 406, Richmond city, Virginia",1019,551,338,90,29,6,4,1
1500000US517600407001,517600407001,"Block Group 1, Census Tract 407, Richmond city, Virginia",1448,792,508,96,42,6,2,2
1500000US517600408001,517600408001,"Block Group 1, Census Tract 408, Richmond city, Virginia",832,469,267,59,26,10,1,0
1500000US517600409001,517600409001,"Block Group 1, Census Tract 409, Richmond city, Virginia",1411,688,490,137,56,22,10,8
1500000US517600410001,517600410001,"Block Group 1, Census Tract 410, Richmond city, Virginia",703,278,319,69,27,9,0,1
1500000US517600410002,517600410002,"Block Group 2, Census Tract 410, Richmond city, Virginia",804,434,264,76,23,5,0,2
1500000US517600411001,517600411001,"Block Group 1, Census Tract 411, Richmond city, Virginia",282,99,91,44,36,7,5,0
1500000US517600411002,517600411002,"Block Group 2, Census Tract 411, Richmond city, Virginia",483,188,178,57,36,15,5,4
1500000US517600411003,517600411003,"Block Group 3, Census Tract 411, Richmond city, Virginia",906,421,335,89,36,9,8,8
1500000US517600412001,517600412001,"Block Group 1, Census Tract 412, Richmond city, Virginia",378,141,128,66,29,10,4,0
1500000US517600413001,517600413001,"Block Group 1, Census Tract 413, Richmond city, Virginia",487,164,170,86,37,20,7,3
1500000US517600413002,517600413002,"Block Group 2, Census Tract 413, Richmond city, Virginia",807,320,192,130,92,45,23,5
1500000US517600414001,517600414001,"Block Group 1, Census Tract 414, Richmond city, Virginia",474,161,124,83,53,32,13,8
1500000US517600414002,517600414002,"Block Group 2, Census Tract 414, Richmond city, Virginia",497,173,171,88,42,16,4,3
1500000US517600416001,517600416001,"Block Group 1, Census Tract 416, Richmond city, Virginia",401,110,162,73,32,14,6,4
1500000US517600416002,517600416002,"Block Group 2, Census Tract 416, Richmond city, Virginia",253,76,90,38,29,12,5,3
1500000US517600501001,517600501001,"Block Group 1, Census Tract 501, Richmond city, Virginia",446,225,159,44,15,2,1,0
1500000US517600501002,517600501002,"Block Group 2, Census Tract 501, Richmond city, Virginia",984,495,343,84,42,15,4,1
1500000US517600502001,517600502001,"Block Group 1, Census Tract 502, Richmond city, Virginia",539,232,209,66,22,7,2,1
1500000US517600502002,517600502002,"Block Group 2, Census Tract 502, Richmond city, Virginia",751,350,265,89,42,2,2,1
1500000US517600502003,517600502003,"Block Group 3, Census Tract 502, Richmond city, Virginia",309,103,113,49,35,8,1,0
1500000US517600503001,517600503001,"Block Group 1, Census Tract 503, Richmond city, Virginia",773,436,239,50,36,12,0,0
1500000US517600504001,517600504001,"Block Group 1, Census Tract 504, Richmond city, Virginia",640,226,219,85,74,29,6,1
1500000US517600504002,517600504002,"Block Group 2, Census Tract 504, Richmond city, Virginia",572,177,208,74,77,29,7,0
1500000US517600505001,517600505001,"Block Group 1, Census Tract 505, Richmond city, Virginia",693,284,271,91,30,15,0,2
1500000US517600505002,517600505002,"Block Group 2, Census Tract 505, Richmond city, Virginia",586,185,223,74,66,24,8,6
1500000US517600505003,517600505003,"Block Group 3, Census Tract 505, Richmond city, Virginia",24,6,12,4,2,0,0,0
1500000US517600506001,517600506001,"Block Group 1, Census Tract 506, Richmond city, Virginia",389,80,164,51,58,29,7,0
1500000US517600506002,517600506002,"Block Group 2, Census Tract 506, Richmond city, Virginia",498,77,231,66,70,40,9,5
1500000US517600601001,517600601001,"Block Group 1, Census Tract 601, Richmond city, Virginia",94,34,17,10,13,11,8,1
1500000US517600601002,517600601002,"Block Group 2, Census Tract 601, Richmond city, Virginia",45,23,7,6,3,1,3,2
1500000US517600602001,517600602001,"Block Group 1, Census Tract 602, Richmond city, Virginia",109,28,35,23,10,9,2,2
1500000US517600602002,517600602002,"Block Group 2, Census Tract 602, Richmond city, Virginia",238,66,56,43,48,16,2,7
1500000US517600602003,517600602003,"Block Group 3, Census Tract 602, Richmond city, Virginia",204,44,63,38,29,19,8,3
1500000US517600602004,517600602004,"Block Group 4, Census Tract 602, Richmond city, Virginia",235,62,80,41,24,13,10,5
1500000US517600603001,517600603001,"Block Group 1, Census Tract 603, Richmond city, Virginia",538,321,123,51,17,12,4,10
1500000US517600603002,517600603002,"Block Group 2, Census Tract 603, Richmond city, Virginia",216,68,40,35,31,22,7,13
1500000US517600604001,517600604001,"Block Group 1, Census Tract 604, Richmond city, Virginia",373,141,95,39,60,23,7,8
1500000US517600604002,517600604002,"Block Group 2, Census Tract 604, Richmond city, Virginia",235,59,78,42,26,20,5,5
1500000US517600604003,517600604003,"Block Group 3, Census Tract 604, Richmond city, Virginia",440,78,120,126,57,36,13,10
1500000US517600604004,517600604004,"Block Group 4, Census Tract 604, Richmond city, Virginia",231,60,77,39,28,21,5,1
1500000US517600604005,517600604005,"Block Group 5, Census Tract 604, Richmond city, Virginia",248,80,91,35,25,13,2,2
1500000US517600604006,517600604006,"Block Group 6, Census Tract 604, Richmond city, Virginia",531,177,134,80,68,35,28,9
1500000US517600605001,517600605001,"Block Group 1, Census Tract 605, Richmond city, Virginia",271,80,92,38,34,19,6,2
1500000US517600605002,517600605002,"Block Group 2, Census Tract 605, Richmond city, Virginia",376,125,137,60,34,12,4,4
1500000US517600605003,517600605003,"Block Group 3, Census Tract 605, Richmond city, Virginia",325,96,123,45,35,16,6,4
1500000US517600605004,517600605004,"Block Group 4, Census Tract 605, Richmond city, Virginia",480,180,190,67,37,4,0,2
1500000US517600605005,517600605005,"Block Group 5, Census Tract 605, Richmond city, Virginia",1481,729,427,170,96,42,11,6
1500000US517600606001,517600606001,"Block Group 1, Census Tract 606, Richmond city, Virginia",400,173,149,40,26,8,4,0
1500000US517600606002,517600606002,"Block Group 2, Census Tract 606, Richmond city, Virginia",354,130,132,42,29,15,2,4
1500000US517600606003,517600606003,"Block Group 3, Census Tract 606, Richmond city, Virginia",380,98,174,52,44,9,2,1
1500000US517600607001,517600607001,"Block Group 1, Census Tract 607, Richmond city, Virginia",308,54,83,75,48,31,10,7
1500000US517600607002,517600607002,"Block Group 2, Census Tract 607, Richmond city, Virginia",547,121,159,118,77,40,18,14
1500000US517600607003,517600607003,"Block Group 3, Census Tract 607, Richmond city, Virginia",390,81,120,102,41,25,9,12
1500000US517600607004,517600607004,"Block Group 4, Census Tract 607, Richmond city, Virginia",286,48,89,65,32,25,15,12
1500000US517600607005,517600607005,"Block Group 5, Census Tract 607, Richmond city, Virginia",340,76,99,81,55,20,4,5
1500000US517600608001,517600608001,"Block Group 1, Census Tract 608, Richmond city, Virginia",253,57,56,69,33,19,11,8
1500000US517600608002,517600608002,"Block Group 2, Census Tract 608, Richmond city, Virginia",454,134,136,82,52,26,17,7
1500000US517600608003,517600608003,"Block Group 3, Census Tract 608, Richmond city, Virginia",221,78,73,36,16,11,3,4
1500000US517600608004,517600608004,"Block Group 4, Census Tract 608, Richmond city, Virginia",373,79,106,78,52,33,17,8
